code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600015,2014-12-15,10.720000,10.890000,10.520000,10.740000,-0.014679,121296733.000000,1291643855.000000,69677756350.000000,95635871290.000000,0.018696,28.996760,2014-09-30,2014-10-31,5.448640,1.841107,7.556889,0.993497,8.790644
sh600015,2014-12-12,11.050000,11.230000,10.780000,10.900000,-0.009091,116155572.000000,1279516562.000000,70715786240.000000,97060614250.000000,0.017904,29.428744,2014-09-30,2014-10-31,5.529812,1.868535,7.669469,1.008298,8.921604
sh600015,2014-12-11,10.990000,11.390000,10.910000,11.000000,-0.015219,174334274.000000,1943675864.000000,71364554920.000000,97951078600.000000,0.026872,29.698736,2014-09-30,2014-10-31,5.580545,1.885678,7.739832,1.017548,9.003455
sh600015,2014-12-10,10.900000,11.370000,10.280000,11.170000,0.032348,280376451.000000,3030242873.000000,72467461680.000000,99464868000.000000,0.043217,30.157706,2014-09-30,2014-10-31,5.666787,1.914820,7.859445,1.033274,9.142596
sh600015,2014-12-09,11.770000,12.250000,10.820000,10.820000,-0.099834,340409944.000000,3981746321.000000,70196771300.000000,96348242770.000000,0.052470,29.212732,2014-09-30,2014-10-31,5.489222,1.854820,7.613174,1.000897,8.856118
sh600015,2014-12-08,11.580000,12.340000,11.390000,12.020000,0.020374,299924931.000000,3554985988.000000,77981995470.000000,107033814980.000000,0.046230,32.452606,2014-09-30,2014-10-31,6.098011,2.060531,8.457522,1.111902,9.838317
sh600015,2014-12-05,11.700000,12.300000,11.180000,11.780000,0.017271,351567898.000000,4125641028.000000,76424950630.000000,104896700540.000000,0.054190,31.804618,2014-09-30,2014-10-31,5.976251,2.019388,8.288649,1.089701,9.641873
sh600015,2014-12-04,10.890000,11.600000,10.790000,11.580000,0.063361,319103927.000000,3578339564.000000,75127413270.000000,103115771830.000000,0.049186,31.264647,2014-09-30,2014-10-31,5.874787,1.985103,8.147926,1.071200,9.478176
sh600015,2014-12-03,11.180000,11.700000,10.700000,10.890000,-0.025939,368915867.000000,4128460846.000000,70650909370.000000,96971567810.000000,0.056864,29.401724,2014-09-30,2014-10-31,5.524735,1.866820,7.662427,1.007372,8.913413
sh600015,2014-12-02,10.210000,11.320000,10.180000,11.180000,0.082285,340551770.000000,3691697267.000000,72532338550.000000,99553914430.000000,0.052492,30.184685,2014-09-30,2014-10-31,5.671857,1.916533,7.866476,1.034198,9.150775
sh600015,2014-12-01,10.350000,10.850000,10.220000,10.330000,0.014735,366054838.000000,3845761497.000000,67017804760.000000,91984967450.000000,0.056423,27.889774,2014-09-30,2014-10-31,5.240632,1.770821,7.268396,0.955569,8.455051
sh600015,2014-11-28,9.280000,10.180000,9.210000,10.180000,0.100541,397206363.000000,3884925732.000000,66044651740.000000,90649270920.000000,0.061225,27.484786,2014-09-30,2014-10-31,5.164532,1.745106,7.162851,0.941693,8.332275
sh600015,2014-11-27,9.210000,9.380000,9.100000,9.250000,0.016484,185699852.000000,1716364916.000000,60011103000.000000,82367952460.000000,0.028623,24.973887,2014-09-30,2014-10-31,4.692721,1.585681,6.508482,0.855664,7.571072
sh600015,2014-11-26,8.900000,9.200000,8.860000,9.100000,0.025930,169517257.000000,1530717188.000000,59037949980.000000,81032255930.000000,0.026129,24.568893,2014-09-30,2014-10-31,4.616621,1.559966,6.402936,0.841788,7.448294
sh600015,2014-11-25,8.750000,8.890000,8.680000,8.870000,0.010251,117949922.000000,1034647013.000000,57545782010.000000,78984187920.000000,0.018181,23.947923,2014-09-30,2014-10-31,4.499937,1.520539,6.241104,0.820512,7.260041
sh600015,2014-11-24,8.590000,8.870000,8.540000,8.780000,0.003429,186557935.000000,1624302950.000000,56961890200.000000,78182770010.000000,0.028756,23.704924,2014-09-30,2014-10-31,4.454277,1.505110,6.177776,0.812186,7.186374
sh600015,2014-11-21,8.640000,8.790000,8.510000,8.750000,0.012731,109670701.000000,947892595.000000,56767259600.000000,77915630700.000000,0.016904,23.623918,2014-09-30,2014-10-31,4.439055,1.499966,6.156664,0.809411,7.161816
sh600015,2014-11-20,8.570000,8.660000,8.530000,8.640000,0.005821,54647531.000000,470177564.000000,56053614050.000000,76936119920.000000,0.008423,23.326942,2014-09-30,2014-10-31,4.383252,1.481110,6.079269,0.799236,7.071785
sh600015,2014-11-19,8.630000,8.650000,8.560000,8.590000,-0.005787,71351173.000000,613252457.000000,55729229710.000000,76490887740.000000,0.010998,23.191942,2014-09-30,2014-10-31,4.357885,1.472539,6.044087,0.794610,7.030858
sh600015,2014-11-18,8.820000,8.850000,8.630000,8.640000,-0.020408,89566374.000000,779029063.000000,56053614050.000000,76936119920.000000,0.013806,23.326935,2014-09-30,2014-10-31,4.383251,1.481110,6.079267,0.799236,7.071783
sh600015,2014-11-17,8.990000,9.050000,8.810000,8.820000,-0.012318,73885572.000000,657720305.000000,57221397670.000000,78538955750.000000,0.011389,23.812909,2014-09-30,2014-10-31,4.474568,1.511966,6.205918,0.815886,7.219110
sh600015,2014-11-14,8.980000,9.050000,8.830000,8.930000,-0.009978,82684418.000000,736724943.000000,57935043220.000000,79518466540.000000,0.012745,24.109895,2014-09-30,2014-10-31,4.530373,1.530823,6.283316,0.826062,7.309144
sh600015,2014-11-13,9.130000,9.240000,8.970000,9.020000,-0.007701,136344105.000000,1238980647.000000,58518935040.000000,80319884450.000000,0.021016,24.352888,2014-09-30,2014-10-31,4.576032,1.546251,6.346642,0.834387,7.382810
sh600015,2014-11-12,8.960000,9.100000,8.910000,9.090000,0.004420,105769811.000000,951246793.000000,58973073110.000000,80943209500.000000,0.016303,24.541885,2014-09-30,2014-10-31,4.611546,1.558251,6.395897,0.840863,7.440106
sh600015,2014-11-11,8.900000,9.280000,8.830000,9.050000,0.026077,291988813.000000,2647920241.000000,58713565640.000000,80587023760.000000,0.045007,24.433887,2014-09-30,2014-10-31,4.591253,1.551394,6.367752,0.837162,7.407366
sh600015,2014-11-10,8.690000,8.830000,8.630000,8.820000,0.026775,199983020.000000,1743919287.000000,57221397670.000000,78538955750.000000,0.030825,23.812918,2014-09-30,2014-10-31,4.474569,1.511967,6.205920,0.815886,7.219113
sh600015,2014-11-07,8.560000,8.790000,8.530000,8.590000,0.003505,192928868.000000,1669162872.000000,55729229710.000000,76490887740.000000,0.029738,23.191953,2014-09-30,2014-10-31,4.357887,1.472539,6.044089,0.794611,7.030862
sh600015,2014-11-06,8.560000,8.590000,8.500000,8.560000,0.000000,76525925.000000,653168517.000000,55534599100.000000,76223748440.000000,0.011796,23.110949,2014-09-30,2014-10-31,4.342666,1.467396,6.022979,0.791835,7.006305
sh600015,2014-11-05,8.720000,8.720000,8.530000,8.560000,-0.012687,114282757.000000,980616606.000000,55534599100.000000,76223748440.000000,0.017615,23.110949,2014-09-30,2014-10-31,4.342666,1.467396,6.022979,0.791835,7.006305
sh600015,2014-11-04,8.790000,8.790000,8.640000,8.670000,-0.014773,100168574.000000,873397439.000000,56248244650.000000,77203259220.000000,0.015440,23.407926,2014-09-30,2014-10-31,4.398469,1.486252,6.100374,0.802010,7.096336
sh600015,2014-11-03,8.880000,8.900000,8.750000,8.800000,0.002278,180544928.000000,1590813546.000000,57091643940.000000,78360862880.000000,0.027829,23.758916,2014-09-30,2014-10-31,4.464422,1.508538,6.191846,0.814036,7.202742
sh600015,2014-10-31,8.510000,8.970000,8.470000,8.780000,0.039053,259667961.000000,2268953793.000000,56961890200.000000,78182770010.000000,0.040025,23.704916,2014-09-30,2014-10-31,4.454275,1.505109,6.177774,0.812186,7.186371
sh600015,2014-10-30,8.350000,8.510000,8.310000,8.450000,0.011976,88640910.000000,744832488.000000,54820953550.000000,75244237650.000000,0.013663,22.813963,2014-06-30,2014-08-07,4.458832,1.540531,-0.656826,0.822743,6.916270
sh600015,2014-10-29,8.290000,8.410000,8.270000,8.350000,0.009674,54739715.000000,456066311.000000,54172184870.000000,74353773300.000000,0.008437,22.543976,2014-06-30,2014-08-07,4.406065,1.522300,-0.649052,0.813006,6.834421
sh600015,2014-10-28,8.240000,8.300000,8.200000,8.270000,0.007308,48227405.000000,397933262.000000,53653169930.000000,73641401820.000000,0.007434,22.327975,2014-06-30,2014-08-07,4.363849,1.507714,-0.642834,0.805217,6.768938
sh600015,2014-10-27,8.330000,8.330000,8.180000,8.210000,-0.016766,31704857.000000,260764999.000000,53263908720.000000,73107123210.000000,0.004887,22.165986,2014-06-30,2014-08-07,4.332189,1.496776,-0.638170,0.799375,6.719830
sh600015,2014-10-24,8.400000,8.410000,8.330000,8.350000,-0.003580,20720987.000000,173301473.000000,54172184870.000000,74353773300.000000,0.003194,22.543958,2014-06-30,2014-08-07,4.406061,1.522299,-0.649052,0.813006,6.834416
sh600015,2014-10-23,8.450000,8.530000,8.370000,8.380000,-0.009456,37614707.000000,318053692.000000,54366815480.000000,74620912610.000000,0.005798,22.624955,2014-06-30,2014-08-07,4.421892,1.527768,-0.651384,0.815927,6.858971
sh600015,2014-10-22,8.500000,8.560000,8.450000,8.460000,-0.004706,36218334.000000,307881558.000000,54885830420.000000,75333284090.000000,0.005583,22.840939,2014-06-30,2014-08-07,4.464104,1.542353,-0.657602,0.823716,6.924448
sh600015,2014-10-21,8.520000,8.550000,8.490000,8.500000,-0.003517,27574646.000000,235053178.000000,55145337890.000000,75689469830.000000,0.004250,22.948937,2014-06-30,2014-08-07,4.485212,1.549645,-0.660712,0.827611,6.957189
sh600015,2014-10-20,8.530000,8.550000,8.460000,8.530000,0.004711,26048646.000000,221325315.000000,55339968500.000000,75956609130.000000,0.004015,23.029933,2014-06-30,2014-08-07,4.501042,1.555115,-0.663043,0.830532,6.981744
sh600015,2014-10-17,8.550000,8.610000,8.410000,8.490000,-0.007018,37258249.000000,317087897.000000,55080461030.000000,75600423390.000000,0.005743,22.921948,2014-06-30,2014-08-07,4.479937,1.547823,-0.659934,0.826637,6.949007
sh600015,2014-10-16,8.480000,8.680000,8.470000,8.550000,0.003521,75105655.000000,645750354.000000,55469722230.000000,76134702000.000000,0.011577,23.083951,2014-06-30,2014-08-07,4.511599,1.558762,-0.664599,0.832480,6.998120
sh600015,2014-10-15,8.450000,8.550000,8.430000,8.520000,0.005903,30037106.000000,255440699.000000,55275091630.000000,75867562700.000000,0.004630,23.002958,2014-06-30,2014-08-07,4.495770,1.553293,-0.662267,0.829559,6.973566
sh600015,2014-10-14,8.460000,8.520000,8.430000,8.470000,-0.001179,24456775.000000,207172074.000000,54950707290.000000,75422330520.000000,0.003770,22.867968,2014-06-30,2014-08-07,4.469387,1.544178,-0.658380,0.824691,6.932642
sh600015,2014-10-13,8.480000,8.540000,8.430000,8.480000,-0.004695,25283224.000000,214043716.000000,55015584160.000000,75511376960.000000,0.003897,22.894961,2014-06-30,2014-08-07,4.474663,1.546001,-0.659158,0.825664,6.940826
sh600015,2014-10-10,8.480000,8.630000,8.450000,8.520000,0.002353,44089036.000000,375113351.000000,55275091630.000000,75867562700.000000,0.006796,23.002960,2014-06-30,2014-08-07,4.495770,1.553293,-0.662267,0.829559,6.973567
sh600015,2014-10-09,8.550000,8.550000,8.470000,8.500000,-0.004684,32291526.000000,274957554.000000,55145337890.000000,75689469830.000000,0.004977,22.948961,2014-06-30,2014-08-07,4.485216,1.549647,-0.660712,0.827611,6.957196
sh600015,2014-10-08,8.510000,8.540000,8.430000,8.540000,0.005889,40470656.000000,343845135.000000,55404845370.000000,76045655570.000000,0.006238,23.056960,2014-06-30,2014-08-07,4.506324,1.556940,-0.663822,0.831506,6.989937
sh600015,2014-09-30,8.510000,8.520000,8.450000,8.490000,0.000000,26503721.000000,224769779.000000,55080461030.000000,75600423390.000000,0.004085,22.921973,2014-06-30,2014-08-07,4.479942,1.547825,-0.659935,0.826638,6.949014
sh600015,2014-09-29,8.460000,8.500000,8.440000,8.490000,0.004734,32930908.000000,279042382.000000,55080461030.000000,75600423390.000000,0.005076,22.921973,2014-06-30,2014-08-07,4.479942,1.547825,-0.659935,0.826638,6.949014
sh600015,2014-09-26,8.400000,8.460000,8.370000,8.450000,0.004756,16892088.000000,142233509.000000,54820953550.000000,75244237650.000000,0.002604,22.813971,2014-06-30,2014-08-07,4.458834,1.540532,-0.656826,0.822743,6.916273
sh600015,2014-09-25,8.500000,8.520000,8.390000,8.410000,-0.004734,32188267.000000,272223714.000000,54561446080.000000,74888051910.000000,0.004961,22.705982,2014-06-30,2014-08-07,4.437728,1.533240,-0.653717,0.818849,6.883535
sh600015,2014-09-24,8.320000,8.490000,8.310000,8.450000,0.010766,40123562.000000,337952678.000000,54820953550.000000,75244237650.000000,0.006185,22.813983,2014-06-30,2014-08-07,4.458836,1.540532,-0.656826,0.822744,6.916276
sh600015,2014-09-23,8.270000,8.370000,8.270000,8.360000,0.009662,20249647.000000,168537461.000000,54237061740.000000,74442819740.000000,0.003121,22.570984,2014-06-30,2014-08-07,4.411343,1.524124,-0.649830,0.813980,6.842609
sh600015,2014-09-22,8.450000,8.450000,8.240000,8.280000,-0.020118,36727664.000000,306362240.000000,53718046800.000000,73730448250.000000,0.005661,22.354990,2014-06-30,2014-08-07,4.369129,1.509539,-0.643611,0.806191,6.777128
sh600015,2014-09-19,8.450000,8.500000,8.400000,8.450000,0.002372,30633581.000000,259154274.000000,54820953550.000000,75244237650.000000,0.004722,22.813961,2014-06-30,2014-08-07,4.458832,1.540531,-0.656825,0.822743,6.916270
sh600015,2014-09-18,8.390000,8.540000,8.350000,8.430000,0.002378,54322081.000000,458948473.000000,54691199820.000000,75066144780.000000,0.008373,22.759974,2014-06-30,2014-08-07,4.448280,1.536885,-0.655271,0.820796,6.899903
sh600015,2014-09-17,8.480000,8.500000,8.380000,8.410000,-0.004734,35045471.000000,295409115.000000,54561446080.000000,74888051910.000000,0.005402,22.705980,2014-06-30,2014-08-07,4.437727,1.533239,-0.653717,0.818849,6.883534
sh600015,2014-09-16,8.470000,8.650000,8.430000,8.450000,0.000000,60255254.000000,512037073.000000,54820953550.000000,75244237650.000000,0.009288,22.813981,2014-06-30,2014-08-07,4.458836,1.540532,-0.656826,0.822744,6.916276
sh600015,2014-09-15,8.460000,8.480000,8.410000,8.450000,-0.005882,39758979.000000,335756862.000000,54820953550.000000,75244237650.000000,0.006128,22.813981,2014-06-30,2014-08-07,4.458836,1.540532,-0.656826,0.822744,6.916276
sh600015,2014-09-12,8.510000,8.510000,8.440000,8.500000,-0.003517,23810494.000000,201713088.000000,55145337890.000000,75689469830.000000,0.003670,22.948967,2014-06-30,2014-08-07,4.485218,1.549647,-0.660712,0.827612,6.957198
sh600015,2014-09-11,8.550000,8.650000,8.510000,8.530000,-0.001171,30333410.000000,260111709.000000,55339968500.000000,75956609130.000000,0.004676,23.029963,2014-06-30,2014-08-07,4.501048,1.555117,-0.663044,0.830533,6.981753
sh600015,2014-09-10,8.590000,8.600000,8.510000,8.540000,-0.010429,27248759.000000,232901215.000000,55404845370.000000,76045655570.000000,0.004200,23.056963,2014-06-30,2014-08-07,4.506325,1.556940,-0.663822,0.831506,6.989938
sh600015,2014-09-09,8.700000,8.720000,8.590000,8.630000,-0.008046,25876911.000000,223582846.000000,55988737180.000000,76847073480.000000,0.003989,23.299958,2014-06-30,2014-08-07,4.553816,1.573348,-0.670818,0.840269,7.063604
sh600015,2014-09-05,8.630000,8.710000,8.600000,8.700000,0.008111,35394620.000000,306790826.000000,56442875260.000000,77470398530.000000,0.005456,23.488950,2014-06-30,2014-08-07,4.590754,1.586110,-0.676259,0.847085,7.120899
sh600015,2014-09-04,8.630000,8.650000,8.530000,8.630000,0.002323,36530657.000000,313444594.000000,55988737180.000000,76847073480.000000,0.005631,23.299964,2014-06-30,2014-08-07,4.553818,1.573349,-0.670818,0.840270,7.063606
sh600015,2014-09-03,8.590000,8.730000,8.560000,8.610000,0.003497,38244879.000000,330583021.000000,55858983440.000000,76668980610.000000,0.005895,23.245964,2014-06-30,2014-08-07,4.543264,1.569702,-0.669263,0.838322,7.047236
sh600015,2014-09-02,8.460000,8.590000,8.400000,8.580000,0.016588,37454835.000000,317914922.000000,55664352840.000000,76401841310.000000,0.005773,23.164956,2014-06-30,2014-08-07,4.527431,1.564232,-0.666931,0.835401,7.022677
sh600015,2014-09-01,8.440000,8.470000,8.370000,8.440000,0.001186,24162873.000000,203639054.000000,54756076680.000000,75155191220.000000,0.003724,22.786966,2014-06-30,2014-08-07,4.453556,1.538708,-0.656048,0.821769,6.908086
sh600015,2014-08-29,8.360000,8.440000,8.320000,8.430000,0.015663,17798456.000000,148868030.000000,54691199820.000000,75066144780.000000,0.002743,22.759973,2014-06-30,2014-08-07,4.448280,1.536885,-0.655271,0.820796,6.899903
sh600015,2014-08-28,8.400000,8.430000,8.290000,8.300000,-0.013080,20013274.000000,167011330.000000,53847800530.000000,73908541120.000000,0.003085,22.408981,2014-06-30,2014-08-07,4.379681,1.513184,-0.645166,0.808138,6.793496
sh600015,2014-08-27,8.420000,8.460000,8.370000,8.410000,-0.001188,17337419.000000,145798302.000000,54561446080.000000,74888051910.000000,0.002672,22.705975,2014-06-30,2014-08-07,4.437726,1.533239,-0.653717,0.818849,6.883533
sh600015,2014-08-26,8.370000,8.500000,8.340000,8.420000,0.005974,20975361.000000,176663889.000000,54626322950.000000,74977098350.000000,0.003233,22.732982,2014-06-30,2014-08-07,4.443005,1.535063,-0.654494,0.819822,6.891720
sh600015,2014-08-25,8.520000,8.520000,8.350000,8.370000,-0.017606,29135055.000000,244558022.000000,54301938610.000000,74531866170.000000,0.004491,22.597981,2014-06-30,2014-08-07,4.416620,1.525947,-0.650607,0.814954,6.850793
sh600015,2014-08-22,8.400000,8.540000,8.370000,8.520000,0.013080,21040615.000000,178009943.000000,55275091630.000000,75867562700.000000,0.003243,23.002972,2014-06-30,2014-08-07,4.495772,1.553294,-0.662267,0.829559,6.973570
sh600015,2014-08-21,8.520000,8.540000,8.330000,8.410000,-0.012911,33828583.000000,284387880.000000,54561446080.000000,74888051910.000000,0.005214,22.705977,2014-06-30,2014-08-07,4.437727,1.533239,-0.653717,0.818849,6.883533
sh600015,2014-08-20,8.600000,8.610000,8.510000,8.520000,-0.009302,22037714.000000,188380353.000000,55275091630.000000,75867562700.000000,0.003397,23.002969,2014-06-30,2014-08-07,4.495772,1.553294,-0.662267,0.829559,6.973569
sh600015,2014-08-19,8.570000,8.600000,8.520000,8.600000,0.003501,24322608.000000,208084169.000000,55794106570.000000,76579934180.000000,0.003749,23.218951,2014-06-30,2014-08-07,4.537984,1.567878,-0.668485,0.837348,7.039046
sh600015,2014-08-18,8.580000,8.620000,8.510000,8.570000,0.001168,25480194.000000,218058836.000000,55599475970.000000,76312794870.000000,0.003927,23.137945,2014-06-30,2014-08-07,4.522152,1.562408,-0.666153,0.834427,7.014489
sh600015,2014-08-15,8.520000,8.600000,8.500000,8.560000,0.005875,22879470.000000,195778743.000000,55534599100.000000,76223748440.000000,0.003527,23.110952,2014-06-30,2014-08-07,4.516876,1.560586,-0.665376,0.833453,7.006305
sh600015,2014-08-14,8.570000,8.590000,8.500000,8.510000,-0.005841,25410022.000000,216727319.000000,55210214760.000000,75778516260.000000,0.003917,22.975968,2014-06-30,2014-08-07,4.490495,1.551471,-0.661490,0.828585,6.965384
sh600015,2014-08-13,8.620000,8.660000,8.500000,8.560000,-0.008111,36743654.000000,314803227.000000,55534599100.000000,76223748440.000000,0.005664,23.110959,2014-06-30,2014-08-07,4.516878,1.560586,-0.665376,0.833454,7.006308
sh600015,2014-08-12,8.700000,8.740000,8.580000,8.630000,-0.013714,32487411.000000,280129035.000000,55988737180.000000,76847073480.000000,0.005008,23.299945,2014-06-30,2014-08-07,4.553814,1.573347,-0.670817,0.840269,7.063600
sh600015,2014-08-11,8.680000,8.790000,8.640000,8.750000,0.012731,27368445.000000,238918252.000000,56767259600.000000,77915630700.000000,0.004219,23.623923,2014-06-30,2014-08-07,4.617133,1.595224,-0.680145,0.851953,7.161818
sh600015,2014-08-08,8.690000,8.720000,8.610000,8.640000,-0.004608,28735661.000000,249123247.000000,56053614050.000000,76936119920.000000,0.004429,23.326948,2014-06-30,2014-08-07,4.559091,1.575171,-0.671595,0.841243,7.071787
sh600015,2014-08-07,8.860000,8.860000,8.660000,8.680000,-0.015873,39723273.000000,346714233.000000,56313121520.000000,77292305660.000000,0.006123,23.434936,2014-06-30,2014-08-07,4.580197,1.582463,-0.674704,0.845137,7.104524
sh600015,2014-08-06,8.750000,8.880000,8.650000,8.820000,0.001135,42137267.000000,368770985.000000,57221397670.000000,78538955750.000000,0.006495,23.812919,2014-03-31,2014-04-30,5.099830,1.774781,1.971682,0.925530,7.219113
sh600015,2014-08-05,8.880000,8.900000,8.740000,8.810000,-0.008999,39157563.000000,345027873.000000,57156520800.000000,78449909310.000000,0.006036,23.785922,2014-03-31,2014-04-30,5.094048,1.772769,1.969447,0.924480,7.210929
sh600015,2014-08-04,8.810000,8.910000,8.730000,8.890000,0.013683,49718269.000000,439392739.000000,57675535750.000000,79162280800.000000,0.007663,24.001915,2014-03-31,2014-04-30,5.140306,1.788867,1.987331,0.932875,7.276409
sh600015,2014-08-01,8.770000,8.980000,8.750000,8.770000,-0.003409,69846215.000000,618568796.000000,56897013330.000000,78093723570.000000,0.010766,23.677930,2014-03-31,2014-04-30,5.070920,1.764721,1.960505,0.920283,7.178190
sh600015,2014-07-31,8.660000,8.840000,8.640000,8.800000,0.016166,48122448.000000,419532526.000000,57091643940.000000,78360862880.000000,0.007418,23.758924,2014-03-31,2014-04-30,5.088266,1.770757,1.967212,0.923431,7.202744
sh600015,2014-07-30,8.730000,9.050000,8.620000,8.660000,-0.012543,59420847.000000,522760247.000000,56183367780.000000,77114212790.000000,0.009159,23.380948,2014-03-31,2014-04-30,5.007318,1.742586,1.935916,0.908740,7.088157
sh600015,2014-07-29,8.780000,8.870000,8.620000,8.770000,0.002286,69205625.000000,606738593.000000,56897013330.000000,78093723570.000000,0.010667,23.677940,2014-03-31,2014-04-30,5.070922,1.764721,1.960506,0.920283,7.178193
sh600015,2014-07-28,8.190000,8.870000,8.190000,8.750000,0.073620,128710855.000000,1104090531.000000,56767259600.000000,77915630700.000000,0.019839,23.623936,2014-03-31,2014-04-30,5.059357,1.760696,1.956035,0.918184,7.161821
sh600015,2014-07-25,8.100000,8.220000,8.070000,8.150000,0.007417,28308941.000000,230453490.000000,52874647510.000000,72572844600.000000,0.004363,22.004001,2014-03-31,2014-04-30,4.712428,1.639962,1.821906,0.855223,6.670723
sh600015,2014-07-24,7.880000,8.170000,7.830000,8.090000,0.030573,46741095.000000,376680964.000000,52485386300.000000,72038565990.000000,0.007205,21.841999,2014-03-31,2014-04-30,4.677733,1.627888,1.808492,0.848926,6.621610
sh600015,2014-07-23,7.850000,7.930000,7.830000,7.850000,0.000000,20984534.000000,165404321.000000,50928341470.000000,69901451550.000000,0.003235,21.194034,2014-03-31,2014-04-30,4.538963,1.579595,1.754842,0.823742,6.425173
sh600015,2014-07-22,7.790000,7.900000,7.760000,7.850000,0.006410,17937992.000000,140827599.000000,50928341470.000000,69901451550.000000,0.002765,21.194034,2014-03-31,2014-04-30,4.538963,1.579595,1.754842,0.823742,6.425173
sh600015,2014-07-21,7.780000,7.820000,7.770000,7.800000,0.001284,11772045.000000,91744566.000000,50603957130.000000,69456219370.000000,0.001815,21.059045,2014-03-31,2014-04-30,4.510054,1.569535,1.743665,0.818496,6.384250
sh600015,2014-07-18,7.750000,7.830000,7.730000,7.790000,0.003866,16186394.000000,126147010.000000,50539080260.000000,69367172940.000000,0.002495,21.032040,2014-03-31,2014-04-30,4.504270,1.567522,1.741429,0.817446,6.376063
sh600015,2014-07-17,7.810000,7.810000,7.730000,7.760000,-0.003851,9575565.000000,74304512.000000,50344449650.000000,69100033630.000000,0.001476,20.951043,2014-03-31,2014-04-30,4.486924,1.561485,1.734722,0.814298,6.351509
sh600015,2014-07-16,7.760000,7.800000,7.740000,7.790000,0.006460,19531334.000000,151854058.000000,50539080260.000000,69367172940.000000,0.003011,21.032038,2014-03-31,2014-04-30,4.504270,1.567522,1.741429,0.817446,6.376063
sh600015,2014-07-15,7.750000,7.830000,7.730000,7.740000,0.000000,20347728.000000,158154946.000000,50214695920.000000,68921940760.000000,0.003136,20.897043,2014-03-31,2014-04-30,4.475359,1.557461,1.730251,0.812199,6.335138
sh600015,2014-07-14,7.680000,7.750000,7.670000,7.740000,0.007813,11210595.000000,86584065.000000,50214695920.000000,68921940760.000000,0.001728,20.897043,2014-03-31,2014-04-30,4.475359,1.557461,1.730251,0.812199,6.335138
sh600015,2014-07-11,7.640000,7.750000,7.620000,7.680000,0.005236,12996357.000000,100126919.000000,49825434710.000000,68387662150.000008,0.002003,20.735040,2014-03-31,2014-04-30,4.440664,1.545386,1.716838,0.805903,6.286025
